culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	Ovarian steroidogenesis	0.3231573018332488	15.636354787459256	1.2382236027559548	0.23057746312830252	0.641117824307963	-6.029902496226991
d2	Mycolic acid biosynthesis	0.4372711060249246	15.319986929465532	1.1098313888195113	0.2807948835976212	0.6754464658476008	-6.175894999752736
d2	Phosphotransferase system (PTS)	0.4372711060249246	15.319986929465532	1.1098313888195113	0.2807948835976212	0.6754464658476008	-6.175894999752736
d2	Thiamine metabolism	0.4372711060249246	15.319986929465532	1.1098313888195113	0.2807948835976212	0.6754464658476008	-6.175894999752736
d2	cAMP signaling pathway	0.4372711060249246	15.319986929465532	1.1098313888195113	0.2807948835976212	0.6754464658476008	-6.175894999752736
d2	Fructose and mannose metabolism	-0.33366823489288183	21.919526535348563	-1.0664965334445118	0.29944234137062037	0.6754464658476008	-6.222015441258528
d2	Pyruvate metabolism	-0.33366823489288183	21.919526535348563	-1.0664965334445118	0.29944234137062037	0.6754464658476008	-6.222015441258528
d2	Bile secretion	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Drug metabolism - cytochrome P450	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Flavone and flavonol biosynthesis	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Hepatocellular carcinoma	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Nitrotoluene degradation	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Pathways in cancer	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Protein digestion and absorption	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Tropane, piperidine and pyridine alkaloid biosynthesis	-0.3830911762095277	12.715281355502954	-1.0082803535579523	0.3258732949264741	0.6754464658476008	-6.281400496167149
d2	Chlorocyclohexane and chlorobenzene degradation	-0.2968733503370384	21.974859427837977	-0.94728776303105	0.35527688650375366	0.7232422332397842	-6.340397057557598
