mz__rtMin	putative_mw	exact_mass	compoundID	compound	pathwayID	pathway	annotation	lcms_run
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04927	Cortisol synthesis and secretion	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04934	Cushing syndrome	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05215	Prostate cancer	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05200	Pathways in cancer	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00500	Starch and sucrose metabolism	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00140	Steroid hormone biosynthesis	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04960	Aldosterone-regulated sodium reabsorption	putative_single	high-bps-wk07-wk22
205.03466__1.185	206.04188	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04976	Bile secretion	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04080	Neuroactive ligand-receptor interaction	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00910	Nitrogen metabolism	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04927	Cortisol synthesis and secretion	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04934	Cushing syndrome	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05215	Prostate cancer	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05200	Pathways in cancer	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00500	Starch and sucrose metabolism	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00140	Steroid hormone biosynthesis	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04960	Aldosterone-regulated sodium reabsorption	putative_single	high-bps-wk07-wk22
205.03469__0.915	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04976	Bile secretion	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04080	Neuroactive ligand-receptor interaction	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00910	Nitrogen metabolism	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04927	Cortisol synthesis and secretion	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04934	Cushing syndrome	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05215	Prostate cancer	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05200	Pathways in cancer	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00500	Starch and sucrose metabolism	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00140	Steroid hormone biosynthesis	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04960	Aldosterone-regulated sodium reabsorption	putative_single	high-bps-wk07-wk22
205.03469__4.861	206.04191	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04976	Bile secretion	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04080	Neuroactive ligand-receptor interaction	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00910	Nitrogen metabolism	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04927	Cortisol synthesis and secretion	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04934	Cushing syndrome	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05215	Prostate cancer	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05200	Pathways in cancer	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00500	Starch and sucrose metabolism	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00140	Steroid hormone biosynthesis	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04960	Aldosterone-regulated sodium reabsorption	putative_single	high-bps-wk07-wk22
205.03472__1.263	206.04193	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single	high-bps-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04976	Bile secretion	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04080	Neuroactive ligand-receptor interaction	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00910	Nitrogen metabolism	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04927	Cortisol synthesis and secretion	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04934	Cushing syndrome	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05215	Prostate cancer	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map05200	Pathways in cancer	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00500	Starch and sucrose metabolism	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00520	Amino sugar and nucleotide sugar metabolism	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map00140	Steroid hormone biosynthesis	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map04960	Aldosterone-regulated sodium reabsorption	putative_single	high-dinp-wk07-wk22
205.03473__1.161	206.04195	206.0435	C00721	Epoxide; Oxirane; Alkene oxide; Olefin oxide; DL-Thioctic acid; Dextrin	map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	putative_single	high-dinp-wk07-wk22
206.04513__0.652	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
206.04513__0.652	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
206.04513__0.652	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00401	Novobiocin biosynthesis	putative_single	high-dinp-wk07-wk22
206.04513__0.652	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00333	Prodigiosin biosynthesis	putative_single	high-dinp-wk07-wk22
206.04513__0.732	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
206.04513__0.732	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
206.04513__0.732	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00401	Novobiocin biosynthesis	putative_single	high-bps-wk07-wk22
206.04513__0.732	207.05241	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00333	Prodigiosin biosynthesis	putative_single	high-bps-wk07-wk22
206.04516__0.767	207.05244	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
206.04516__0.767	207.05244	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
206.04516__0.767	207.05244	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00401	Novobiocin biosynthesis	putative_single	high-dinp-wk07-wk22
206.04516__0.767	207.05244	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00333	Prodigiosin biosynthesis	putative_single	high-dinp-wk07-wk22
206.04518__0.638	207.05246	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
206.04518__0.638	207.05246	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
206.04518__0.638	207.05246	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00401	Novobiocin biosynthesis	putative_single	high-bps-wk07-wk22
206.04518__0.638	207.05246	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00333	Prodigiosin biosynthesis	putative_single	high-bps-wk07-wk22
206.04543__5.111	207.0527	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01100	Metabolic pathways	putative_single	low-select
206.04543__5.111	207.0527	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map01110	Biosynthesis of secondary metabolites	putative_single	low-select
206.04543__5.111	207.0527	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00401	Novobiocin biosynthesis	putative_single	low-select
206.04543__5.111	207.0527	207.0532	C12463	L-Prolyl-[pcp]; L-Prolyl-S-[pcp]; L-Prolyl-[peptidyl-carrier protein]; beta-Keto-L-tyrosyl-[pcp]	map00333	Prodigiosin biosynthesis	putative_single	low-select
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map00785	Lipoic acid metabolism	putative_single	high-dinp-wk07-wk22
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map01210	2-Oxocarboxylic acid metabolism	putative_single	high-dinp-wk07-wk22
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map00901	Indole alkaloid biosynthesis	putative_single	high-dinp-wk07-wk22
207.05046__0.444	208.05745	208.0592	C02143	D-threo-Aldose; (2S,3R)-Aldose; Dihydrothioctic acid; Glycerose; Aldotriose; Dehydropeptide	map00966	Glucosinolate biosynthesis	putative_single	high-dinp-wk07-wk22
207.08701__3.124	148.07295	148.0736	C04104	2,3-Dihydroxy-3-methylpentanoate; 2,3-Dihydroxy-3-methylvalerate; Muconolactone; 5-Oxo-2,5-dihydrofuran-2-acetate; 4-Carboxymethyl-4-hydroxyisocrotonolactone; 20-Hydroxy-3-oxopregn-4-en-21-al	map01100	Metabolic pathways	putative_multi	low-select
207.08701__3.124	148.07295	148.0736	C04104	2,3-Dihydroxy-3-methylpentanoate; 2,3-Dihydroxy-3-methylvalerate; Muconolactone; 5-Oxo-2,5-dihydrofuran-2-acetate; 4-Carboxymethyl-4-hydroxyisocrotonolactone; 20-Hydroxy-3-oxopregn-4-en-21-al	map02010	ABC transporters	putative_multi	low-select
207.08701__3.124	148.07295	148.0736	C04104	2,3-Dihydroxy-3-methylpentanoate; 2,3-Dihydroxy-3-methylvalerate; Muconolactone; 5-Oxo-2,5-dihydrofuran-2-acetate; 4-Carboxymethyl-4-hydroxyisocrotonolactone; 20-Hydroxy-3-oxopregn-4-en-21-al	map01120	Microbial metabolism in diverse environments	putative_multi	low-select
207.08701__3.124	148.07295	148.0736	C04104	2,3-Dihydroxy-3-methylpentanoate; 2,3-Dihydroxy-3-methylvalerate; Muconolactone; 5-Oxo-2,5-dihydrofuran-2-acetate; 4-Carboxymethyl-4-hydroxyisocrotonolactone; 20-Hydroxy-3-oxopregn-4-en-21-al	map00750	Vitamin B6 metabolism	putative_multi	low-select
